year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths
2024,5,2024-01-29,30-01-2024,Tamil Nadu,Ariyalur,Food Poisoning,Reported In Same Week,6,0
2024,5,2024-01-30,30-01-2024,Tripura,Unakoti,Acute Diarrheal Disease,Reported In Same Week,8,0
2024,5,2024-02-02,04-02-2024,Uttar Pradesh,Farrukhabad,Measles,Reported In Same Week,8,0
2024,5,2023-12-29,29-01-2024,Uttar Pradesh,Jhansi,Measles,Reported In Same Week,61,0
2024,5,2024-02-01,01-02-2024,West Bengal,Birbhum,Acute Diarrheal Disease,Reported In Same Week,122,0
2024,5,2024-01-30,30-01-2024,West Bengal,Howrah,Acute Diarrheal Disease,Reported In Same Week,67,0
2024,4,2024-01-25,25-01-2024,Arunachal Pradesh,East Kameng,Measles,Reported In Same Week,11,0
2024,4,2023-12-22,,Assam,Lakhimpur,Leptospirosis,Reported Late,4,0
2024,4,2024-01-23,23-01-2024,Dadra And Nagar Haveli And Daman And Diu,Daman,Food Poisoning,Reported In Same Week,24,0
2024,4,2024-01-23,24-01-2024,Gujarat,Gandhinagar,Acute Diarrheal Disease,Reported In Same Week,117,0
2024,4,2024-01-22,23-01-2024,Gujarat,Valsad,Acute Diarrheal Disease,Reported In Same Week,73,0
2024,4,2024-01-24,25-01-2024,Jammu And Kashmir,Badgam,Jaundice,Reported In Same Week,46,0
2024,4,2024-01-26,27-01-2024,Jharkhand,Khunti,Measles,Reported In Same Week,3,0
2024,4,2024-01-25,26-01-2024,Karnataka,Raichur,Chikungunya,Reported In Same Week,9,0
2024,4,2024-01-22,24-01-2024,Karnataka,Haveri,Acute Diarrheal Disease,Reported In Same Week,54,0
2024,4,2024-01-28,28-01-2024,Kerala,Alappuzha,Mumps,Reported In Same Week,9,0
2024,4,2024-01-25,27-01-2024,Kerala,Kannur,Melioidosis,Reported In Same Week,1,0
2024,4,2024-01-24,24-01-2024,Kerala,Kozhikode,Hepatitis A,Reported In Same Week,27,0
2024,4,2024-01-23,28-01-2024,Kerala,Ernakulam,Acute Diarrheal Disease,Reported In Same Week,123,0
2024,4,2024-01-23,23-01-2024,Kerala,Palakkad,Chickenpox,Reported In Same Week,28,0
2024,4,2024-01-22,23-01-2024,Kerala,Kannur,Melioidosis,Reported In Same Week,1,0
2024,4,2024-01-15,,Kerala,Thrissur,Chickenpox,Reported Late,23,0
2024,4,2024-01-26,27-01-2024,Madhya Pradesh,Rewa,Food Poisoning,Reported In Same Week,64,0
2024,4,2024-01-25,25-01-2024,Maharashtra,Buldhana,Mumps,Reported In Same Week,5,0
2024,4,2024-01-24,24-01-2024,Maharashtra,Palghar,Dengue,Reported In Same Week,16,0
2024,4,2024-01-17,,Meghalaya,West Jaintia Hills,Human Rabies,Reported Late,1,0
2024,4,2024-01-15,,Meghalaya,West Jaintia Hills,Measles,Reported Late,24,0
2024,4,2024-01-08,,Meghalaya,East Khasi Hills,Measles,Reported Late,66,0
2024,4,2024-01-27,28-01-2024,Odisha,Sundargarh,Food Poisoning,Reported In Same Week,27,0
2024,4,2024-01-25,25-01-2024,Odisha,Cuttack,Food Poisoning,Reported In Same Week,34,0
2024,4,2024-01-23,23-01-2024,Odisha,Ganjam,Acute Diarrheal Disease,Reported In Same Week,19,0
2024,4,2024-01-25,26-01-2024,Punjab,Firozepur,Measles,Reported In Same Week,4,0
2024,4,2024-01-24,26-01-2024,Tamil Nadu,Thanjavur,Mumps,Reported In Same Week,17,0
2024,4,2024-01-22,22-01-2024,Tamil Nadu,Tiruvallur,Chickenpox,Reported In Same Week,14,0
2024,4,2024-01-09,,Uttar Pradesh,Bhadohi,Measles,Reported Late,6,0
2024,3,2024-01-13,19-01-2024,Arunachal Pradesh,East Kameng,Human Rabies,Reported In Same Week,1,0
2024,3,2024-01-18,18-01-2024,Gujarat,Amreli,Acute Diarrheal Disease,Reported In Same Week,68,0
2024,3,2024-01-16,17-01-2024,Gujarat,Morbi,Hepatitis A,Reported In Same Week,22,0
2024,3,2024-01-17,17-01-2024,Jharkhand,Simdega,Chickenpox,Reported In Same Week,23,0
2024,3,2024-01-18,20-01-2024,Karnataka,Shivamogga,Kyasanur Fandest Disease,Reported In Same Week,297,0
2024,3,2024-01-18,20-01-2024,Karnataka,Shivamogga,Kyasanur Fandest Disease,Reported In Same Week,53,0
2024,3,2024-01-18,19-01-2024,Karnataka,Uttar Kannad,Kyasanur Fandest Disease,Reported In Same Week,310,0
2024,3,2024-01-14,17-01-2024,Karnataka,Chitradurga,Acute Diarrheal Disease,Reported In Same Week,5,0
2024,3,2024-01-18,18-01-2024,Kerala,Kasaragod,Food Poisoning,Reported In Same Week,141,0
2024,3,2024-01-12,19-01-2024,Kerala,Kottayam,Dengue,Reported In Same Week,39,0
2024,3,2024-01-12,16-01-2024,Kerala,Kottayam,Hepatitis A,Reported In Same Week,6,0
2024,3,2024-01-09,,Kerala,Wayanad,Acute Diarrheal Disease,Reported Late,18,0
2024,3,2024-01-20,20-01-2024,Madhya Pradesh,Gwalior,Mumps,Reported In Same Week,31,0
2024,3,2024-01-20,20-01-2024,Madhya Pradesh,Sheopur,Fever With Rash,Reported In Same Week,23,0
2024,3,2024-01-18,19-01-2024,Madhya Pradesh,Burhanpur,Mumps,Reported In Same Week,33,0
2024,3,2024-01-13,15-01-2024,Madhya Pradesh,Shivpuri,Measles,Reported In Same Week,18,0
2024,3,2024-01-12,17-01-2024,Madhya Pradesh,Bhopal,Mumps,Reported In Same Week,18,0
2024,3,2024-01-10,,Madhya Pradesh,Guna,Measles,Reported Late,12,0
2024,3,2024-01-08,,Madhya Pradesh,Guna,Measles,Reported Late,12,0
2024,3,2024-01-12,16-01-2024,Maharashtra,Thane,Dengue,Reported In Same Week,5,0
2024,3,2024-01-09,,Maharashtra,Bhandara,Acute Diarrheal Disease,Reported Late,29,0
2024,3,2023-12-29,,Maharashtra,Thane,Dengue,Reported Late,13,0
2024,3,2024-01-20,20-01-2024,Odisha,Koraput,Acute Diarrheal Disease,Reported In Same Week,30,0
2024,3,2024-01-19,20-01-2024,Odisha,Boudh,Acute Diarrheal Disease,Reported In Same Week,42,0
2024,3,2024-01-16,18-01-2024,Odisha,Ganjam,Fever With Rash,Reported In Same Week,18,0
2024,3,2024-01-16,16-01-2024,Odisha,Balangir,Acute Diarrheal Disease,Reported In Same Week,39,0
2024,3,2024-01-16,16-01-2024,Odisha,Puri,Acute Diarrheal Disease,Reported In Same Week,16,0
2024,3,2024-01-14,15-01-2024,Odisha,Cuttack,Acute Diarrheal Disease,Reported In Same Week,7,0
2024,3,2024-01-19,19-01-2024,Puducherry,Pondicherry,Chikungunya,Reported In Same Week,18,0
2024,3,2024-01-19,19-01-2024,Tamil Nadu,Perambalur,Mumps,Reported In Same Week,9,0
2024,3,2024-01-01,19-01-2024,Uttar Pradesh,Chandauli,Measles,Reported In Same Week,43,0
2024,2,2024-01-12,13-01-2024,Assam,Hojai,Human Rabies,Reported In Same Week,1,1
2024,2,2024-01-11,12-01-2024,Assam,Sonitpur,Mumps,Reported In Same Week,4,1
2024,2,2024-01-06,11-01-2024,Bihar,Pashchim Champaran,Measles,Reported In Same Week,17,0
2024,2,2024-01-05,10-01-2024,Bihar,Pashchim Champaran,Measles,Reported In Same Week,32,0
2024,2,2024-01-05,08-01-2024,Chhattisgarh,Raigarh,Acute Diarrheal Disease,Reported In Same Week,9,0
2024,2,2024-01-11,11-01-2024,Gujarat,Surendranagar,Chikungunya,Reported In Same Week,52,0
2024,2,2024-01-12,12-01-2024,Jharkhand,East Singhbhum,Chickenpox,Reported In Same Week,10,0
2024,2,2024-01-11,12-01-2024,Karnataka,Belagavi,Food Poisoning,Reported In Same Week,92,0
2024,2,2024-01-09,09-01-2024,Karnataka,Vijayanagar,Acute Diarrheal Disease,Reported In Same Week,34,0
2024,2,2024-01-05,08-01-2024,Karnataka,Chamarajanagara,Acute Diarrheal Disease,Reported In Same Week,19,0
2024,2,2024-01-12,12-01-2024,Kerala,Alappuzha,Mumps,Reported In Same Week,18,0
2024,2,2024-01-12,12-01-2024,Kerala,Palakkad,Food Poisoning,Reported In Same Week,41,0
2024,2,2024-01-11,12-01-2024,Kerala,Palakkad,Hepatitis A,Reported In Same Week,9,0
2024,2,2024-01-09,10-01-2024,Kerala,Kannur,Food Poisoning,Reported In Same Week,83,0
2024,2,2024-01-08,10-01-2024,Kerala,Kasaragod,Acute Diarrheal Disease,Reported In Same Week,43,0
2024,2,2024-01-08,09-01-2024,Kerala,Thiruvananthapuram,Food Poisoning,Reported In Same Week,16,0
2024,2,2024-01-11,12-01-2024,Madhya Pradesh,Dhar,Animal Bite - Dog Bite,Reported In Same Week,13,0
2024,2,2024-01-06,12-01-2024,Madhya Pradesh,Guna,Measles,Reported In Same Week,12,0
2024,2,2024-01-12,12-01-2024,Maharashtra,Kolhapur,Hepatitis A,Reported In Same Week,42,0
2024,2,2024-01-08,08-01-2024,Odisha,Deogarh,Food Poisoning,Reported In Same Week,250,0
2024,2,2024-01-12,13-01-2024,Tamil Nadu,Thanjavur,Cholera,Reported In Same Week,41,0
2024,2,2024-01-12,12-01-2024,Tamil Nadu,Virudhunagar,Mumps,Reported In Same Week,15,0
2024,2,2024-01-08,10-01-2024,Uttar Pradesh,Jalaun,Measles,Reported In Same Week,5,0
2024,2,2024-01-06,09-01-2024,West Bengal,Purba Bardhaman,Food Poisoning,Reported In Same Week,164,0
2024,2,2024-01-03,,West Bengal,Purba Bardhaman,Food Poisoning,Reported Late,72,0
2024,1,2023-12-30,03-01-2024,Andhra Pradesh,Nandamuri Taraka Rama Rao (Ntr),Acute Diarrheal Disease,Reported In Same Week,30,0
2024,1,2024-01-02,02-01-2024,Assam,Charaideo,Leptospirosis,Reported In Same Week,1,0
2024,1,2023-12-30,02-01-2024,Assam,Darrang,Chickenpox,Reported In Same Week,6,0
2024,1,2024-01-06,06-01-2024,Bihar,Jehanabad,Chickenpox,Reported In Same Week,8,0
2024,1,2023-12-01,01-01-2024,Gujarat,Ahmedabad,Acute Diarrheal Disease,Reported In Same Week,16,0
2024,1,2024-01-06,06-01-2024,Karnataka,Shivamogga,Kyasanur Fandest Disease,Reported In Same Week,81,0
2024,1,2024-01-06,06-01-2024,Karnataka,Vijayanagar,Cholera,Reported In Same Week,97,0
2024,1,2024-01-03,03-01-2024,Kerala,Palakkad,Animal Bite - Dog Bite,Reported In Same Week,9,0
2024,1,2023-12-28,04-01-2024,Kerala,Thrissur,Chickenpox,Reported In Same Week,28,0
2024,1,2023-12-28,04-01-2024,Kerala,Thrissur,Monkey Pox,Reported In Same Week,2,0
2024,1,2024-01-04,04-01-2024,Madhya Pradesh,Narsinghpur,Fever With Rash,Reported In Same Week,8,0
2024,1,2024-01-03,04-01-2024,Madhya Pradesh,Chhatarpur,Chickenpox,Reported In Same Week,6,0
2024,1,2023-12-23,02-01-2024,Madhya Pradesh,Barwani,Chickenpox,Reported In Same Week,9,0
2024,1,2023-12-05,05-01-2024,Madhya Pradesh,Chhindwara,Chickenpox,Reported In Same Week,15,0
2024,1,2024-01-07,07-01-2024,Maharashtra,Palghar,Dengue And Chikungunya,Reported In Same Week,9,0
2024,1,2024-01-05,05-01-2024,Maharashtra,Kolhapur,Hepatitis A,Reported In Same Week,9,0
2024,1,2024-01-04,04-01-2024,Maharashtra,Gadchiroli,Malaria,Reported In Same Week,191,0
2024,1,2024-01-03,03-01-2024,Maharashtra,Kolhapur,Food Poisoning,Reported In Same Week,106,0
2024,1,2024-01-02,04-01-2024,Maharashtra,Nagpur,Scrub Typhus,Reported In Same Week,9,0
2024,1,2023-12-29,01-01-2024,Maharashtra,Gondia,Malaria,Reported In Same Week,28,0
2024,1,2023-12-27,01-01-2024,Maharashtra,Gadchiroli,Malaria,Reported In Same Week,385,0
2024,1,2024-01-04,04-01-2024,Odisha,Cuttack,Acute Diarrheal Disease,Reported In Same Week,22,0
2024,1,2024-01-01,01-01-2024,Odisha,Sundargarh,Food Poisoning,Reported In Same Week,25,0
2024,1,2024-01-03,04-01-2024,Tamil Nadu,Tiruvannamalai,Cholera,Reported In Same Week,2,0
2024,1,2024-01-03,03-01-2024,Tamil Nadu,Tiruvallur,Acute Diarrheal Disease,Reported In Same Week,11,0
2024,1,2024-01-01,03-01-2024,Uttarakhand,Haridwar,Mumps,Reported In Same Week,51,0
2023,52,2023-12-30,30-12-2023,Assam,Udalguri,Acute Diarrheal Disease,Reported In Same Week,10,0
2023,52,2023-12-25,30-12-2023,Assam,Barpeta,Scrub Typhus,Reported In Same Week,1,1
2023,52,2023-12-27,27-12-2023,Bihar,Jehanabad,Food Poisoning,Reported In Same Week,13,0
2023,52,2023-12-10,,Bihar,Pashchim Champaran,Measles,Reported Late,18,0
2023,52,2023-12-04,,Bihar,Pashchim Champaran,Measles,Reported Late,7,0
2023,52,2023-12-27,28-12-2023,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,Reported In Same Week,23,0
2023,52,2023-12-30,30-12-2023,Gujarat,Gandhinagar,Cholera,Reported In Same Week,4,0
2023,52,2023-12-27,28-12-2023,Gujarat,Bharuch,Acute Diarrheal Disease,Reported In Same Week,35,0
2023,52,2023-12-27,28-12-2023,Karnataka,Chitradurga,Food Poisoning,Reported In Same Week,37,0
2023,52,2023-12-25,25-12-2023,Karnataka,Bengaluru Rural,Cholera,Reported In Same Week,318,0
2023,52,2023-11-27,27-12-2023,Karnataka,Bagalkote,Mumps,Reported In Same Week,19,0
2023,52,2023-12-27,27-12-2023,Madhya Pradesh,Khargone,Acute Diarrheal Disease,Reported In Same Week,34,0
2023,52,2023-12-29,30-12-2023,Odisha,Sundargarh,Acute Diarrheal Disease,Reported In Same Week,25,0
2023,52,2023-12-27,27-12-2023,Odisha,Cuttack,Acute Diarrheal Disease,Reported In Same Week,16,0
2023,52,2023-12-25,26-12-2023,Odisha,Kandhamal,Acute Diarrheal Disease,Reported In Same Week,126,0
2023,52,2023-12-23,26-12-2023,Tamil Nadu,Tiruvannamalai,Cholera,Reported In Same Week,45,0
2023,52,2023-12-21,,Uttar Pradesh,Rae Bareli,Acute Diarrheal Disease,Reported Late,87,0
2023,52,2023-12-29,29-12-2023,West Bengal,Cooch Behar,Acute Diarrheal Disease,Reported In Same Week,60,0
2023,52,2023-12-18,,West Bengal,Purba Bardhaman,Food Poisoning,Reported Late,16,0
2023,51,2023-12-22,23-12-2023,Assam,Bajali,Scrub Typhus,Reported In Same Week,1,0
2023,51,2023-12-20,20-12-2023,Assam,Lakhimpur,Fever With Rash,Reported In Same Week,7,0
2023,51,2023-12-16,18-12-2023,Assam,Darrang,Human Rabies,Reported In Same Week,1,0
2023,51,2023-12-18,18-12-2023,Chhattisgarh,Durg,Acute Diarrheal Disease,Reported In Same Week,121,0
2023,51,2023-12-17,19-12-2023,Chhattisgarh,Balod,Chickenpox,Reported In Same Week,20,0
2023,51,2023-12-15,22-12-2023,Chhattisgarh,Bijapur,Mumps,Reported In Same Week,21,0
2023,51,2023-12-22,22-12-2023,Gujarat,Surendranagar,Food Poisoning,Reported In Same Week,35,0
2023,51,2023-12-21,22-12-2023,Gujarat,Sabar Kantha,Crimean Congo Haemandrhagic Fever (Cchf),Reported In Same Week,1,0
2023,51,2023-12-18,19-12-2023,Jammu And Kashmir,Udhampur,Mumps,Reported In Same Week,15,15
2023,51,2023-12-19,20-12-2023,Karnataka,Vijayapura,Human Rabies,Reported In Same Week,1,0
2023,51,2023-12-19,19-12-2023,Karnataka,Bengaluru Rural,Mumps,Reported In Same Week,12,0
2023,51,2023-12-19,19-12-2023,Karnataka,Gadag,Mumps,Reported In Same Week,43,0
2023,51,2023-12-21,22-12-2023,Kerala,Kannur,Food Poisoning,Reported In Same Week,35,0
2023,51,2023-12-20,23-12-2023,Kerala,Pathanamthitta,Hepatitis A,Reported In Same Week,6,0
2023,51,2023-12-20,20-12-2023,Kerala,Wayanad,Chickenpox,Reported In Same Week,18,0
2023,51,2023-12-18,18-12-2023,Kerala,Kozhikode,Hepatitis A,Reported In Same Week,16,0
2023,51,2023-12-18,18-12-2023,Kerala,Palakkad,Jaundice,Reported In Same Week,18,0
2023,51,2023-12-22,22-12-2023,Madhya Pradesh,Hoshangabad,Leptospirosis,Reported In Same Week,3,0
2023,51,2023-12-22,22-12-2023,Madhya Pradesh,Hoshangabad,Scrub Typhus,Reported In Same Week,6,0
2023,51,2023-12-19,20-12-2023,Madhya Pradesh,Datia,Chickenpox,Reported In Same Week,7,0
2023,51,2023-12-19,19-12-2023,Madhya Pradesh,East Nimar,Fever,Reported In Same Week,23,0
2023,51,2023-12-17,18-12-2023,Madhya Pradesh,Datia,Chickenpox,Reported In Same Week,5,0
2023,51,2023-12-16,19-12-2023,Madhya Pradesh,Narsinghpur,Chickenpox,Reported In Same Week,9,0
2023,51,2023-12-23,23-12-2023,Maharashtra,Jalgaon,Acute Diarrheal Disease,Reported In Same Week,62,0
2023,51,2023-12-20,20-12-2023,Maharashtra,Gadchiroli,Food Poisoning,Reported In Same Week,132,0
2023,51,2023-12-18,20-12-2023,Maharashtra,Raigad,Dengue,Reported In Same Week,1,0
2023,51,2023-12-16,18-12-2023,Maharashtra,Sangli,Mumps,Reported In Same Week,9,0
2023,51,2023-12-09,,Maharashtra,Satara,Chikungunya,Reported Late,5,0
2023,51,2023-11-23,20-12-2023,Maharashtra,Nashik,Chikungunya,Reported In Same Week,8,0
2023,51,2023-12-24,24-12-2023,Odisha,Mayurbhanj,Acute Diarrheal Disease,Reported In Same Week,78,0
2023,51,2023-12-21,22-12-2023,Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,Reported In Same Week,20,0
2023,51,2023-12-20,21-12-2023,Tamil Nadu,Thanjavur,Mumps,Reported In Same Week,6,0
2023,51,2023-12-20,21-12-2023,Tripura,Gomati,Acute Gastroenteritis,Reported In Same Week,31,0
2023,51,2023-12-21,23-12-2023,Uttar Pradesh,Pratapgarh,Mumps,Reported In Same Week,10,0
2023,51,2023-12-19,21-12-2023,Uttar Pradesh,Lalitpur,Measles,Reported In Same Week,11,0
2023,51,2023-12-14,,Uttar Pradesh,Banda,Chickenpox,Reported Late,22,0
2023,51,2023-12-13,,Uttar Pradesh,Banda,Mumps,Reported Late,29,0
2023,51,2023-12-07,,Uttar Pradesh,Baghpat,Food Poisoning,Reported Late,21,0
2023,51,2023-12-07,,Uttar Pradesh,Saharanpur,Fever,Reported Late,144,0
2023,51,2023-12-06,,Uttar Pradesh,Kushinagar,Food Poisoning,Reported Late,24,0
2023,51,2023-12-19,19-12-2023,Uttarakhand,Pauri Garhwal,Fever,Reported In Same Week,27,0
2023,50,2023-12-16,17-12-2023,Assam,Barpeta,Human Rabies,Reported In Same Week,1,1
2023,50,2023-12-16,16-12-2023,Assam,Udalguri,Chickenpox,Reported In Same Week,11,0
2023,50,2023-12-13,17-12-2023,Assam,Kamrup,Acute Diarrheal Disease,Reported In Same Week,122,0
2023,50,2023-09-12,16-12-2023,Bihar,Supaul,Measles,Reported In Same Week,5,0
2023,50,2023-06-12,12-11-2023,Bihar,Patna,Mumps,Reported In Same Week,28,0
2023,50,2023-04-12,,Bihar,Supaul,Measles,Reported Late,5,0
2023,50,2023-10-12,12-12-2023,Chhattisgarh,Kabirdham,Acute Diarrheal Disease,Reported In Same Week,10,0
2023,50,2023-12-14,14-12-2023,Gujarat,Rajkot,Acute Diarrheal Disease,Reported In Same Week,18,0
2023,50,2023-11-12,12-11-2023,Gujarat,Junagadh,Acute Diarrheal Disease,Reported In Same Week,35,0
2023,50,2023-12-14,15-12-2023,Jharkhand,East Singhbhum,Measles,Reported In Same Week,2,0
2023,50,2023-12-15,15-12-2023,Karnataka,Shivamogga,Kyasanur Fandest Disease,Reported In Same Week,1,0
2023,50,2023-12-14,16-12-2023,Karnataka,Belagavi,Animal Bite - Dog Bite,Reported In Same Week,22,0
2023,50,2023-11-16,,Karnataka,Bagalkote,Mumps,Reported Late,14,0
2023,50,2023-10-12,12-11-2023,Karnataka,Raichur,Acute Diarrheal Disease,Reported In Same Week,26,0
2023,50,2023-12-14,14-12-2023,Kerala,Kannur,Hepatitis A,Reported In Same Week,11,0
2023,50,2023-12-13,14-12-2023,Kerala,Thiruvananthapuram,Mumps,Reported In Same Week,7,0
2023,50,2023-12-12,12-12-2023,Kerala,Kollam,Acute Diarrheal Disease,Reported In Same Week,36,0
2023,50,2023-11-12,12-12-2023,Kerala,Thrissur,Chickenpox,Reported In Same Week,24,0
2023,50,2023-07-12,12-11-2023,Kerala,Kottayam,Chickenpox,Reported In Same Week,9,0
2023,50,2023-12-12,14-12-2023,Madhya Pradesh,Harda,Mumps,Reported In Same Week,20,0
2023,50,2023-11-12,12-11-2023,Madhya Pradesh,Jhabua,Acute Diarrheal Disease,Reported In Same Week,15,0
2023,50,2023-10-12,12-11-2023,Madhya Pradesh,Hoshangabad,Acute Diarrheal Disease,Reported In Same Week,35,0
2023,50,2023-12-15,16-12-2023,Maharashtra,Aurangabad,Acute Diarrheal Disease,Reported In Same Week,40,0
2023,50,2023-11-29,,Maharashtra,Nashik,Zika Virus,Reported Late,1,0
2023,50,2023-11-12,12-11-2023,Maharashtra,Palghar,Dengue,Reported In Same Week,7,0
2023,50,2023-09-12,12-12-2023,Maharashtra,Gadchiroli,Malaria,Reported In Same Week,6,0
2023,50,2023-08-12,12-11-2023,Maharashtra,Amravati,Malaria,Reported In Same Week,17,0
2023,50,2023-12-17,17-12-2023,Mizoram,Mamit,Food Poisoning,Reported In Same Week,14,0
2023,50,2023-12-01,,Odisha,Dhenkanal,Typhoid,Reported Late,11,0
2023,50,2023-11-12,16-12-2023,Odisha,Sundargarh,Cholera,Reported In Same Week,3001,0
2023,50,2023-11-12,13-12-2023,Odisha,Rayagada,Acute Diarrheal Disease,Reported In Same Week,18,1
2023,50,2023-12-13,13-12-2023,Rajasthan,Baran,Mumps,Reported In Same Week,60,0
2023,50,2023-12-15,16-12-2023,Tamil Nadu,Namakkal,Chickenpox,Reported In Same Week,11,0
2023,50,2023-12-13,14-12-2023,Tamil Nadu,Tiruvannamalai,Cholera,Reported In Same Week,20,0
2023,49,2023-11-09,,Bihar,Jehanabad,Measles,Reported Late,5,0
2023,49,2023-11-29,,Chhattisgarh,Narayanpur,Fever With Altered Sensandium,Reported Late,3,4
2023,49,2023-11-16,,Jharkhand,Dhanbad,Dengue,Reported Late,56,0
2023,49,2023-11-07,,Kerala,Palakkad,Mumps,Reported Late,12,0
2023,49,2023-11-24,,Maharashtra,Pune,Dengue,Reported Late,7,0
2023,49,2023-12-01,04-12-2023,Mizoram,Kolasib,Fever With Rash,Reported In Same Week,5,0
2023,49,2023-12-06,06-12-2023,Odisha,Balangir,Acute Diarrheal Disease,Reported In Same Week,35,0
2023,49,2023-12-06,06-12-2023,Odisha,Khordha,Acute Diarrheal Disease,Reported In Same Week,35,0
2023,49,2023-11-29,,Puducherry,Pondicherry,Animal Bite - Dog Bite,Reported Late,25,0
2023,49,2023-11-29,04-12-2023,Rajasthan,Jhalawar,Acute Diarrheal Disease,Reported In Same Week,225,0
2023,49,2023-12-03,06-12-2023,Tamil Nadu,Tenkasi,Dengue,Reported In Same Week,7,0
2023,49,2023-11-30,,Tamil Nadu,Virudhunagar,Leptospirosis,Reported Late,8,0
2023,48,2023-11-27,28-11-2023,Andhra Pradesh,Kurnool,Acute Diarrheal Disease,Reported In Same Week,97,0
2023,48,2023-11-24,28-11-2023,Assam,Nagaon,Measles,Reported In Same Week,34,0
2023,48,2023-11-09,,Assam,Darrang,Measles,Reported Late,9,0
2023,48,2023-10-25,,Bihar,Jehanabad,Measles,Reported Late,8,0
2023,48,2023-11-30,01-12-2023,Jharkhand,Deoghar,Malaria,Reported In Same Week,27,0
2023,48,2023-11-29,30-11-2023,Jharkhand,Dumka,Chickenpox,Reported In Same Week,12,0
2023,48,2023-11-18,,Jharkhand,Godda,Malaria,Reported Late,4850,0
2023,48,2023-12-04,02-12-2023,Karnataka,Chikkamagaluru,Animal Bite - Dog Bite,Reported In Same Week,10,0
2023,48,2023-11-29,01-12-2023,Karnataka,Raichur,Acute Diarrheal Disease,Reported In Same Week,92,0
2023,48,2023-11-28,28-11-2023,Karnataka,Bagalkote,Acute Diarrheal Disease,Reported In Same Week,28,0
2023,48,2023-11-27,28-11-2023,Karnataka,Davangere,Acute Diarrheal Disease,Reported In Same Week,24,0
2023,48,2023-11-27,27-11-2023,Karnataka,Chikkamagaluru,Dengue,Reported In Same Week,11,0
2023,48,2023-12-01,01-12-2023,Kerala,Malappuram,Acute Diarrheal Disease,Reported In Same Week,26,0
2023,48,2023-12-01,01-12-2023,Kerala,Palakkad,Acute Diarrheal Disease,Reported In Same Week,75,0
2023,48,2023-11-30,01-12-2023,Kerala,Kannur,Shigellosis,Reported In Same Week,15,0
2023,48,2023-11-28,30-11-2023,Kerala,Kottayam,Chickenpox,Reported In Same Week,32,0
2023,48,2023-11-29,29-11-2023,Madhya Pradesh,Mandla,Dengue,Reported In Same Week,5,0
2023,48,2023-11-28,28-11-2023,Madhya Pradesh,Sehore,Dengue,Reported In Same Week,6,0
2023,48,2023-11-11,,Maharashtra,Gadchiroli,Malaria,Reported Late,4,0
2023,48,2023-11-29,29-11-2023,Odisha,Bolangir,Acute Diarrheal Disease,Reported In Same Week,80,0
2023,48,2023-11-23,29-11-2023,Puducherry,Karaikal,Acute Diarrheal Disease,Reported In Same Week,54,0
2023,48,2023-11-16,,Puducherry,Karaikal,Dengue,Reported Late,43,0
2023,48,2023-12-02,02-12-2023,Punjab,Sangrur,Acute Diarrheal Disease,Reported In Same Week,66,0
2023,48,2023-11-25,27-11-2023,Tamil Nadu,Thanjavur,Mumps,Reported In Same Week,10,0
2023,48,2023-11-20,,Uttar Pradesh,Fatehpur,Measles,Reported Late,5,0
